Outlet_ID,POI_ID,POI_Type,Distance_Meters,Base_Footfall,Decay_Weight,Footfall_Impact_Score
OUT_03678,POI_001628,bus_stop,652.96,150,0.0936,14.04
OUT_03678,POI_001658,bus_stop,569.2,150,0.1653,24.8
OUT_03678,POI_001659,bus_stop,501.88,150,0.2468,37.01
OUT_03678,POI_001660,bus_stop,524.31,150,0.2171,32.57
OUT_03678,POI_001661,bus_stop,452.63,150,0.3204,48.06
OUT_03678,POI_001662,bus_stop,544.56,150,0.1925,28.88
OUT_03678,POI_002242,school,730.12,1000,0.0517,51.74
OUT_03678,POI_002243,hospital,621.68,5000,0.1168,584.09
OUT_03678,POI_003535,bus_station,782.69,10000,0.0333,332.6
OUT_03678,POI_003675,place_of_worship,336.19,300,0.5337,160.11
OUT_03678,POI_003677,place_of_worship,443.17,300,0.3358,100.75
OUT_03678,POI_005179,school,318.24,1000,0.5697,569.7
OUT_03678,POI_009916,hotel,615.91,100,0.1215,12.15
OUT_03678,POI_013490,station,812.51,25000,0.0255,638.43
OUT_03678,POI_017111,apartments,932.9,500,0.0079,3.97
OUT_03678,POI_020578,school,596.54,1000,0.1385,138.49
OUT_03678,POI_020587,school,350.26,1000,0.5058,505.82
OUT_03678,POI_020855,place_of_worship,377.21,300,0.4536,136.09
OUT_03678,POI_025571,apartments,502.79,500,0.2455,122.75
OUT_03679,POI_017332,place_of_worship,938.01,300,0.0075,2.26
OUT_03679,POI_017364,place_of_worship,775.5,300,0.0354,10.62
OUT_03679,POI_017388,place_of_worship,777.24,300,0.0349,10.46
OUT_03679,POI_017389,school,907.39,1000,0.0103,10.31
OUT_03679,POI_017390,school,954.17,1000,0.0064,6.36
OUT_03679,POI_017391,place_of_worship,740.27,300,0.0476,14.29
OUT_03679,POI_017392,place_of_worship,722.7,300,0.0549,16.48
OUT_03679,POI_017393,place_of_worship,988.71,300,0.0044,1.31
OUT_03679,POI_017394,place_of_worship,684.8,300,0.0739,22.17
OUT_03679,POI_017407,place_of_worship,720.95,300,0.0557,16.71
OUT_03679,POI_017421,place_of_worship,913.95,300,0.0097,2.9
OUT_03679,POI_017494,school,930.88,1000,0.0081,8.11
OUT_03679,POI_017495,place_of_worship,591.78,300,0.1429,42.87
OUT_03679,POI_018075,place_of_worship,957.24,300,0.0062,1.85
OUT_03679,POI_018218,bus_station,853.97,10000,0.0174,173.96
OUT_03679,POI_018219,industrial,684.31,1000,0.0742,74.16
OUT_03679,POI_018220,place_of_worship,947.94,300,0.0068,2.04
OUT_03679,POI_018226,place_of_worship,709.79,300,0.0609,18.26
OUT_03680,POI_000465,hospital,842.08,5000,0.0195,97.3
OUT_03680,POI_002266,hospital,850.33,5000,0.018,90.03
OUT_03680,POI_002267,hotel,803.74,100,0.0276,2.76
OUT_03680,POI_002268,hotel,756.08,100,0.0418,4.18
OUT_03680,POI_007885,station,869.46,25000,0.015,374.98
OUT_03680,POI_012390,hospital,804.16,5000,0.0275,137.63
OUT_03680,POI_018369,apartments,953.42,500,0.0064,3.2
OUT_03680,POI_024242,apartments,923.07,500,0.0088,4.4
OUT_03680,POI_024243,apartments,944.99,500,0.007,3.5
OUT_03681,POI_007581,school,949.9,1000,0.0067,6.65
OUT_03681,POI_014940,bus_stop,840.2,150,0.0198,2.97
OUT_03681,POI_014966,hotel,892.09,100,0.012,1.2
OUT_03681,POI_016033,museum,429.48,100,0.3589,35.89
OUT_03681,POI_016053,marketplace,856.63,3000,0.017,50.89
OUT_03681,POI_021547,industrial,890.86,1000,0.0122,12.17
OUT_03681,POI_022071,place_of_worship,897.26,300,0.0114,3.43
OUT_03681,POI_022103,industrial,969.39,1000,0.0054,5.4
OUT_03681,POI_022108,industrial,453.68,1000,0.3187,318.71
OUT_03681,POI_022109,place_of_worship,496.97,300,0.2536,76.07
OUT_03681,POI_022110,school,981.39,1000,0.0047,4.74
OUT_03681,POI_022167,place_of_worship,848.1,300,0.0184,5.52
OUT_03682,POI_000229,bus_stop,375.15,150,0.4576,68.63
OUT_03682,POI_000230,bus_stop,446.88,150,0.3297,49.46
OUT_03682,POI_002145,bus_station,979.65,10000,0.0048,48.35
OUT_03682,POI_004561,place_of_worship,424.93,300,0.3667,110.02
OUT_03682,POI_005132,bus_stop,973.79,150,0.0052,0.77
OUT_03682,POI_005154,bus_stop,465.72,150,0.2997,44.95
OUT_03682,POI_005357,bus_stop,727.4,150,0.0529,7.93
OUT_03682,POI_005883,bus_stop,581.37,150,0.1529,22.94
OUT_03682,POI_006732,bus_stop,960.56,150,0.0059,0.89
OUT_03682,POI_013974,bus_stop,754.79,150,0.0422,6.33
OUT_03682,POI_017418,school,912.17,1000,0.0098,9.83
OUT_03682,POI_017491,clinic,927.86,200,0.0084,1.67
OUT_03682,POI_017656,marketplace,949.61,3000,0.0067,20.02
OUT_03682,POI_017966,school,820.41,1000,0.0238,23.77
OUT_03682,POI_018004,place_of_worship,490.8,300,0.2623,78.69
OUT_03682,POI_018005,place_of_worship,126.9,300,0.9144,274.33
OUT_03682,POI_024939,bus_station,962.69,10000,0.0058,58.07
OUT_03683,POI_017807,place_of_worship,778.01,300,0.0346,10.39
OUT_03683,POI_023741,industrial,800.17,1000,0.0285,28.52
OUT_03684,POI_002146,school,210.83,1000,0.7812,781.19
OUT_03684,POI_008477,bus_stop,690.08,150,0.071,10.64
OUT_03684,POI_008478,bus_stop,639.48,150,0.1031,15.47
OUT_03684,POI_014964,hotel,964.48,100,0.0057,0.57
OUT_03684,POI_016735,school,492.89,1000,0.2593,259.32
OUT_03684,POI_016736,place_of_worship,621.82,300,0.1167,35.01
OUT_03684,POI_016737,school,565.05,1000,0.1697,169.69
OUT_03684,POI_017290,school,221.37,1000,0.7617,761.66
OUT_03684,POI_017291,school,191.24,1000,0.8161,816.12
OUT_03684,POI_017292,school,205.26,1000,0.7913,791.32
OUT_03684,POI_017293,school,274.2,1000,0.6586,658.57
OUT_03684,POI_017295,place_of_worship,927.54,300,0.0084,2.52
OUT_03684,POI_017296,school,460.59,1000,0.3077,307.72
OUT_03684,POI_017297,school,329.01,1000,0.5481,548.06
OUT_03684,POI_017299,school,566.87,1000,0.1678,167.76
OUT_03684,POI_017302,clinic,833.52,200,0.0211,4.21
OUT_03684,POI_017720,clinic,431.65,200,0.3552,71.04
OUT_03684,POI_017721,school,330.82,1000,0.5444,544.43
OUT_03684,POI_018187,hotel,608.06,100,0.1282,12.82
OUT_03686,POI_011130,school,836.07,1000,0.0206,20.58
OUT_03686,POI_023605,industrial,743.88,1000,0.0462,46.22
OUT_03688,POI_001094,bus_station,882.76,10000,0.0132,131.77
OUT_03688,POI_002308,place_of_worship,636.16,300,0.1056,31.67
OUT_03688,POI_007470,school,582.38,1000,0.1519,151.94
OUT_03688,POI_016079,bus_station,914.91,10000,0.0096,95.58
OUT_03688,POI_016495,clinic,687.1,200,0.0726,14.52
OUT_03690,POI_005312,place_of_worship,941.38,300,0.0073,2.18
OUT_03690,POI_017062,place_of_worship,651.92,300,0.0943,28.29
OUT_03690,POI_017316,school,662.39,1000,0.0874,87.37
OUT_03690,POI_017317,place_of_worship,472.27,300,0.2896,86.89
OUT_03690,POI_017318,place_of_worship,460.41,300,0.308,92.4
OUT_03690,POI_017319,place_of_worship,477.35,300,0.282,84.6
OUT_03690,POI_017320,place_of_worship,463.45,300,0.3032,90.97
OUT_03690,POI_017321,place_of_worship,795.96,300,0.0296,8.88
OUT_03690,POI_017323,place_of_worship,589.6,300,0.145,43.49
OUT_03690,POI_017329,place_of_worship,794.31,300,0.03,9.01
OUT_03690,POI_017330,place_of_worship,840.86,300,0.0197,5.9
OUT_03690,POI_017331,school,972.12,1000,0.0052,5.25
OUT_03690,POI_017355,place_of_worship,470.72,300,0.292,87.6
OUT_03690,POI_017395,place_of_worship,921.75,300,0.0089,2.67
OUT_03690,POI_017665,school,788.17,1000,0.0317,31.71
OUT_03690,POI_017716,place_of_worship,935.52,300,0.0077,2.32
OUT_03690,POI_017717,place_of_worship,942.08,300,0.0072,2.17
OUT_03690,POI_017964,place_of_worship,855.88,300,0.0171,5.13
OUT_03690,POI_017965,place_of_worship,868.21,300,0.0152,4.55
OUT_03690,POI_017967,place_of_worship,604.76,300,0.1311,39.33
OUT_03690,POI_018096,place_of_worship,581.67,300,0.1526,45.79
OUT_03690,POI_018148,school,929.68,1000,0.0082,8.22
OUT_03690,POI_018153,place_of_worship,792.02,300,0.0307,9.2
OUT_03690,POI_018169,place_of_worship,637.76,300,0.1044,31.32
OUT_03690,POI_018174,place_of_worship,707.78,300,0.0618,18.55
OUT_03690,POI_018183,place_of_worship,465.12,300,0.3006,90.19
OUT_03695,POI_002218,school,807.13,1000,0.0268,26.8
OUT_03695,POI_016424,industrial,801.86,1000,0.0281,28.1
OUT_03696,POI_004329,place_of_worship,910.94,300,0.01,2.99
OUT_03696,POI_009304,bus_station,430,10000,0.358,3580.01
OUT_03697,POI_000150,hospital,324.63,5000,0.5569,2784.26
OUT_03697,POI_000436,station,698.23,25000,0.0666,1665.92
OUT_03697,POI_000843,hospital,720.65,5000,0.0558,279.22
OUT_03697,POI_000853,place_of_worship,828.84,300,0.022,6.6
OUT_03697,POI_000854,guest_house,263.35,50,0.6803,34.01
OUT_03697,POI_000888,bus_stop,700.97,150,0.0652,9.79
OUT_03697,POI_000902,place_of_worship,269.92,300,0.6671,200.14
OUT_03697,POI_000937,place_of_worship,850.89,300,0.0179,5.37
OUT_03697,POI_000938,place_of_worship,560.73,300,0.1743,52.3
OUT_03697,POI_001774,school,345.52,1000,0.5152,515.19
OUT_03697,POI_002127,place_of_worship,626.07,300,0.1133,33.99
OUT_03697,POI_003676,bus_station,508.98,10000,0.2371,2371.11
OUT_03697,POI_010351,university,806.64,4000,0.0269,107.69
OUT_03697,POI_012672,clinic,938.62,200,0.0075,1.5
OUT_03697,POI_015009,hospital,535.35,5000,0.2035,1017.39
OUT_03697,POI_017124,industrial,589.79,1000,0.1448,144.79
OUT_03697,POI_018361,apartments,464.39,500,0.3018,150.88
OUT_03697,POI_018362,apartments,110.44,500,0.9345,467.24
OUT_03697,POI_020172,place_of_worship,790.65,300,0.031,9.31
OUT_03697,POI_020503,apartments,917.37,500,0.0093,4.66
OUT_03697,POI_025279,place_of_worship,733.75,300,0.0502,15.07
OUT_03697,POI_025578,school,994.64,1000,0.0041,4.1
OUT_03697,POI_025894,apartments,83.97,500,0.9616,480.79
OUT_03699,POI_009928,station,966.84,25000,0.0056,138.85
OUT_03699,POI_018492,place_of_worship,947.66,300,0.0068,2.04
OUT_03700,POI_003123,bus_stop,995.05,150,0.0041,0.61
OUT_03700,POI_003124,bus_stop,818.96,150,0.0241,3.61
OUT_03700,POI_003125,bus_stop,883.57,150,0.0131,1.96
OUT_03700,POI_003127,bus_stop,745.05,150,0.0458,6.87
OUT_03700,POI_004359,place_of_worship,744.13,300,0.0461,13.84
OUT_03700,POI_006205,bus_stop,314.93,150,0.5764,86.46
OUT_03700,POI_009269,bus_stop,990.6,150,0.0043,0.64
OUT_03702,POI_002136,place_of_worship,614.32,300,0.1229,36.86
OUT_03702,POI_012178,place_of_worship,534.3,300,0.2048,61.43
OUT_03702,POI_024214,industrial,869.6,1000,0.015,14.98
OUT_03704,POI_013575,place_of_worship,740.23,300,0.0476,14.29
OUT_03705,POI_000068,place_of_worship,495.87,300,0.2551,76.54
OUT_03705,POI_000235,school,939.69,1000,0.0074,7.4
OUT_03705,POI_000236,school,979.71,1000,0.0048,4.83
OUT_03705,POI_000263,school,874.01,1000,0.0144,14.35
OUT_03705,POI_000268,place_of_worship,716.05,300,0.0579,17.38
OUT_03705,POI_000269,place_of_worship,637.99,300,0.1042,31.27
OUT_03705,POI_000270,place_of_worship,600.15,300,0.1352,40.56
OUT_03705,POI_000303,place_of_worship,857.45,300,0.0168,5.05
OUT_03705,POI_000399,hospital,895.95,5000,0.0116,57.83
OUT_03705,POI_000956,school,742.39,1000,0.0468,46.8
OUT_03705,POI_001279,college,588.57,2000,0.1459,291.89
OUT_03705,POI_001280,hospital,90.4,5000,0.9556,4778.08
OUT_03705,POI_001281,place_of_worship,991.01,300,0.0043,1.28
OUT_03705,POI_001595,hospital,544.94,5000,0.1921,960.48
OUT_03705,POI_002069,bus_stop,867.87,150,0.0152,2.28
OUT_03705,POI_002913,hotel,762.66,100,0.0395,3.95
OUT_03705,POI_002914,hotel,939.85,100,0.0074,0.74
OUT_03705,POI_003054,place_of_worship,703.41,300,0.064,19.2
OUT_03705,POI_003524,bus_stop,929.84,150,0.0082,1.23
OUT_03705,POI_003525,bus_stop,478.79,150,0.2798,41.98
OUT_03705,POI_003526,bus_stop,779.68,150,0.0341,5.12
OUT_03705,POI_003527,bus_stop,368.91,150,0.4695,70.43
OUT_03705,POI_003528,bus_stop,947.34,150,0.0068,1.03
OUT_03705,POI_003529,bus_stop,285.27,150,0.6363,95.44
OUT_03705,POI_003531,bus_stop,742.28,150,0.0468,7.03
OUT_03705,POI_004379,place_of_worship,121.63,300,0.9211,276.33
OUT_03705,POI_004381,place_of_worship,832.65,300,0.0212,6.37
OUT_03705,POI_004930,school,736.49,1000,0.0491,49.12
OUT_03705,POI_004949,school,947.8,1000,0.0068,6.8
OUT_03705,POI_004955,school,843.45,1000,0.0192,19.21
OUT_03705,POI_004958,school,730.37,1000,0.0516,51.64
OUT_03705,POI_004986,school,650.08,1000,0.0956,95.58
OUT_03705,POI_004991,school,923.86,1000,0.0087,8.72
OUT_03705,POI_004992,school,879.54,1000,0.0136,13.6
OUT_03705,POI_004993,school,973.93,1000,0.0051,5.15
OUT_03705,POI_005002,school,650.99,1000,0.095,94.95
OUT_03705,POI_006587,hotel,771.41,100,0.0367,3.67
OUT_03705,POI_007239,hotel,411.37,100,0.3906,39.06
OUT_03705,POI_007742,hotel,785.54,100,0.0324,3.24
OUT_03705,POI_008013,school,516.41,1000,0.2273,227.29
OUT_03705,POI_008381,clinic,955.81,200,0.0062,1.25
OUT_03705,POI_008556,bus_stop,887.96,150,0.0125,1.88
OUT_03705,POI_008709,attraction,632.86,100,0.1081,10.81
OUT_03705,POI_008890,bus_stop,679.97,150,0.0766,11.5
OUT_03705,POI_008891,hospital,43.24,5000,0.9897,4948.33
OUT_03705,POI_008893,hotel,458.18,100,0.3115,31.15
OUT_03705,POI_008901,bus_stop,793.84,150,0.0302,4.52
OUT_03705,POI_008902,hotel,522.32,100,0.2197,21.97
OUT_03705,POI_008906,bus_stop,496.54,150,0.2542,38.13
OUT_03705,POI_008908,bus_stop,756.12,150,0.0417,6.26
OUT_03705,POI_008916,bus_stop,332.89,150,0.5403,81.05
OUT_03705,POI_008965,bus_stop,518.13,150,0.2251,33.76
OUT_03705,POI_008966,bus_stop,198.44,150,0.8035,120.53
OUT_03705,POI_008967,hotel,530.47,100,0.2094,20.94
OUT_03705,POI_010295,hotel,373.35,100,0.461,46.1
OUT_03705,POI_010735,station,913.47,25000,0.0097,242.47
OUT_03705,POI_011605,guest_house,784.02,50,0.0329,1.64
OUT_03705,POI_012221,hospital,464.76,5000,0.3012,1505.94
OUT_03705,POI_013505,bus_stop,328.05,150,0.55,82.5
OUT_03705,POI_013530,bus_stop,761.04,150,0.04,6.01
OUT_03705,POI_013531,bus_stop,609.47,150,0.127,19.05
OUT_03705,POI_013626,guest_house,879.74,50,0.0136,0.68
OUT_03705,POI_013736,bus_stop,524.62,150,0.2167,32.51
OUT_03705,POI_013737,bus_stop,938.58,150,0.0075,1.12
OUT_03705,POI_013748,hotel,434.66,100,0.3501,35.01
OUT_03705,POI_013754,bus_stop,513.69,150,0.2309,34.63
OUT_03705,POI_013755,bus_stop,538.61,150,0.1995,29.93
OUT_03705,POI_013756,bus_stop,733.86,150,0.0502,7.53
OUT_03705,POI_013815,bus_stop,848.12,150,0.0184,2.76
OUT_03705,POI_015551,guest_house,837.39,50,0.0203,1.02
OUT_03705,POI_015577,hotel,423.48,100,0.3692,36.92
OUT_03705,POI_015962,place_of_worship,574.17,300,0.1602,48.05
OUT_03705,POI_016055,university,476.11,4000,0.2838,1135.35
OUT_03705,POI_016204,school,987.73,1000,0.0044,4.43
OUT_03705,POI_017578,college,643.65,2000,0.1001,200.2
OUT_03705,POI_017678,hospital,890.21,5000,0.0122,61.23
OUT_03705,POI_017774,place_of_worship,523.02,300,0.2188,65.63
OUT_03705,POI_020099,hospital,453.92,5000,0.3183,1591.6
OUT_03705,POI_020107,place_of_worship,687.45,300,0.0724,21.72
OUT_03705,POI_020108,apartments,362.62,500,0.4817,240.83
OUT_03705,POI_020109,place_of_worship,510.78,300,0.2347,70.41
OUT_03705,POI_020127,place_of_worship,578.15,300,0.1561,46.84
OUT_03705,POI_020215,apartments,266.31,500,0.6743,337.17
OUT_03705,POI_020216,apartments,284.63,500,0.6376,318.79
OUT_03705,POI_020432,place_of_worship,694.31,300,0.0687,20.61
OUT_03705,POI_020443,place_of_worship,899.92,300,0.0111,3.34
OUT_03705,POI_023040,place_of_worship,676.3,300,0.0788,23.64
OUT_03705,POI_023048,apartments,586.12,500,0.1483,74.15
OUT_03705,POI_023049,apartments,726.66,500,0.0532,26.6
OUT_03705,POI_023324,hospital,905.98,5000,0.0105,52.31
OUT_03705,POI_023633,apartments,626.6,500,0.1129,56.45
OUT_03705,POI_024356,hospital,875.72,5000,0.0141,70.58
OUT_03705,POI_024388,place_of_worship,863.91,300,0.0158,4.75
OUT_03705,POI_024473,hospital,536.65,5000,0.2019,1009.52
OUT_03705,POI_024498,apartments,961.46,500,0.0059,2.94
OUT_03705,POI_025484,apartments,917.51,500,0.0093,4.65
OUT_03705,POI_025486,apartments,696.11,500,0.0677,33.87
OUT_03705,POI_025487,apartments,547.59,500,0.189,94.52
OUT_03705,POI_025488,apartments,223.65,500,0.7574,378.69
OUT_03705,POI_025489,apartments,314.01,500,0.5782,289.11
OUT_03705,POI_025490,apartments,360.55,500,0.4857,242.84
OUT_03705,POI_025496,apartments,987.1,500,0.0045,2.23
OUT_03705,POI_025497,apartments,935.16,500,0.0078,3.88
OUT_03705,POI_025498,apartments,872.4,500,0.0146,7.29
OUT_03705,POI_025963,place_of_worship,924.76,300,0.0086,2.59
OUT_03705,POI_026015,apartments,165.87,500,0.8583,429.13
OUT_03705,POI_026016,apartments,202.15,500,0.7969,398.45
OUT_03705,POI_026017,apartments,244.22,500,0.718,358.98
OUT_03707,POI_011443,hotel,877.41,100,0.0139,1.39
OUT_03707,POI_011487,bus_stop,841.18,150,0.0196,2.94
OUT_03707,POI_015904,guest_house,572.85,50,0.1615,8.08
OUT_03710,POI_001154,bus_station,746.49,10000,0.0452,452.39
OUT_03710,POI_003811,place_of_worship,872.47,300,0.0146,4.37
OUT_03710,POI_005313,place_of_worship,989.24,300,0.0044,1.31
OUT_03710,POI_008363,school,893.12,1000,0.0119,11.9
OUT_03710,POI_008374,school,609.11,1000,0.1273,127.31
OUT_03710,POI_008974,place_of_worship,407.19,300,0.3981,119.42
OUT_03710,POI_016483,hospital,997.46,5000,0.004,19.88
OUT_03711,POI_000111,school,938.29,1000,0.0075,7.51
OUT_03711,POI_000115,place_of_worship,749,300,0.0443,13.29
OUT_03711,POI_000117,place_of_worship,802.95,300,0.0278,8.35
OUT_03711,POI_001463,place_of_worship,925.06,300,0.0086,2.58
OUT_03711,POI_001616,place_of_worship,574.55,300,0.1598,47.94
OUT_03711,POI_001622,bus_stop,914.16,150,0.0096,1.44
OUT_03711,POI_001631,bus_stop,819.41,150,0.024,3.6
OUT_03711,POI_001632,bus_stop,873.13,150,0.0145,2.17
OUT_03711,POI_001633,bus_stop,846.17,150,0.0187,2.81
OUT_03711,POI_001634,bus_stop,828.88,150,0.022,3.3
OUT_03711,POI_001635,bus_stop,686.03,150,0.0732,10.98
OUT_03711,POI_001636,bus_stop,734.95,150,0.0497,7.46
OUT_03711,POI_001640,bus_stop,973.86,150,0.0051,0.77
OUT_03711,POI_002216,place_of_worship,299.14,300,0.6083,182.48
OUT_03711,POI_002592,place_of_worship,853.54,300,0.0175,5.24
OUT_03711,POI_006397,place_of_worship,947.24,300,0.0068,2.05
OUT_03711,POI_011129,place_of_worship,748.66,300,0.0444,13.33
OUT_03711,POI_012425,hospital,996.52,5000,0.004,20.09
OUT_03711,POI_016984,industrial,713.32,1000,0.0592,59.2
OUT_03711,POI_017011,industrial,982.48,1000,0.0047,4.69
OUT_03711,POI_025907,apartments,994.34,500,0.0041,2.06
OUT_03713,POI_000864,college,417.1,2000,0.3804,760.82
OUT_03713,POI_001040,hotel,933.27,100,0.0079,0.79
OUT_03713,POI_001614,place_of_worship,342.48,300,0.5212,156.36
OUT_03713,POI_002399,school,275.8,1000,0.6553,655.34
OUT_03713,POI_002402,place_of_worship,428.36,300,0.3608,108.25
OUT_03713,POI_003115,hotel,621.53,100,0.1169,11.69
OUT_03713,POI_012801,station,554.18,25000,0.1816,4538.81
OUT_03713,POI_014993,place_of_worship,728.94,300,0.0522,15.67
OUT_03713,POI_014996,place_of_worship,153.85,300,0.8768,263.03
OUT_03714,POI_001308,school,744.67,1000,0.0459,45.93
OUT_03714,POI_001310,hospital,799.67,5000,0.0286,143.25
OUT_03714,POI_001316,place_of_worship,998.59,300,0.0039,1.18
OUT_03714,POI_006170,place_of_worship,268.05,300,0.6709,201.26
OUT_03714,POI_012545,place_of_worship,486.38,300,0.2687,80.6
OUT_03714,POI_016745,place_of_worship,999.4,300,0.0039,1.17
OUT_03714,POI_017028,place_of_worship,997.86,300,0.004,1.19
OUT_03714,POI_023773,industrial,755.32,1000,0.042,42.02
OUT_03714,POI_023920,industrial,755.5,1000,0.042,41.96
OUT_03715,POI_004813,place_of_worship,684.59,300,0.074,22.2
OUT_03715,POI_005442,bus_stop,951.87,150,0.0065,0.98
OUT_03715,POI_012241,place_of_worship,956.24,300,0.0062,1.87
OUT_03715,POI_023766,industrial,57.57,1000,0.9818,981.76
OUT_03715,POI_023767,industrial,157.01,1000,0.872,872
OUT_03715,POI_023768,industrial,826.28,1000,0.0225,22.53
OUT_03716,POI_004813,place_of_worship,870.44,300,0.0149,4.46
OUT_03716,POI_005442,bus_stop,396.32,150,0.4179,62.68
OUT_03717,POI_025085,place_of_worship,279.19,300,0.6485,194.56
OUT_03717,POI_025086,place_of_worship,216.41,300,0.7709,231.27
OUT_03717,POI_025713,school,838.84,1000,0.0201,20.06
OUT_03718,POI_010550,hotel,712.3,100,0.0597,5.97
OUT_03718,POI_010727,place_of_worship,770.34,300,0.037,11.1
OUT_03718,POI_024802,industrial,825.21,1000,0.0228,22.75
OUT_03719,POI_000082,hotel,916.91,100,0.0094,0.94
OUT_03719,POI_000594,hotel,587.91,100,0.1466,14.66
OUT_03719,POI_001058,hotel,989.67,100,0.0043,0.43
OUT_03719,POI_022731,place_of_worship,284.91,300,0.637,191.1
OUT_03720,POI_003125,bus_stop,977.99,150,0.0049,0.74
OUT_03720,POI_003130,bus_stop,947.43,150,0.0068,1.02
OUT_03720,POI_004262,bus_stop,373.1,150,0.4615,69.22
OUT_03720,POI_004362,bus_stop,711.52,150,0.0601,9.01
OUT_03720,POI_005093,bus_stop,172.97,150,0.8469,127.03
OUT_03722,POI_001296,guest_house,845.99,50,0.0188,0.94
OUT_03722,POI_001298,hotel,859.6,100,0.0165,1.65
OUT_03722,POI_001300,bus_stop,743.72,150,0.0463,6.94
OUT_03722,POI_001301,marketplace,825.29,3000,0.0227,68.2
OUT_03722,POI_001302,school,728.76,1000,0.0523,52.31
OUT_03722,POI_001303,school,713.03,1000,0.0593,59.34
OUT_03722,POI_001338,place_of_worship,834.75,300,0.0208,6.25
OUT_03722,POI_002395,place_of_worship,768.9,300,0.0375,11.24
OUT_03722,POI_002404,place_of_worship,821.56,300,0.0235,7.06
OUT_03722,POI_011172,place_of_worship,781.93,300,0.0335,10.04
OUT_03722,POI_011173,place_of_worship,892.97,300,0.0119,3.57
OUT_03722,POI_018313,place_of_worship,773.62,300,0.036,10.79
OUT_03722,POI_018314,place_of_worship,891.62,300,0.0121,3.62
OUT_03723,POI_000119,place_of_worship,245.32,300,0.7158,214.74
OUT_03723,POI_001615,hotel,724.28,100,0.0542,5.42
OUT_03723,POI_005946,hotel,295.86,100,0.6149,61.49
OUT_03723,POI_013485,station,65.38,25000,0.9765,24413.29
OUT_03723,POI_016077,university,600.37,4000,0.135,539.99
OUT_03723,POI_022787,hospital,366.46,5000,0.4742,2371.14
OUT_03724,POI_018058,clinic,354.37,200,0.4978,99.55
OUT_03724,POI_018076,place_of_worship,986.86,300,0.0045,1.34
OUT_03724,POI_018108,school,763.58,1000,0.0392,39.19
OUT_03724,POI_018109,school,737.44,1000,0.0487,48.74
OUT_03724,POI_018110,school,780.8,1000,0.0338,33.81
OUT_03724,POI_018111,school,760.94,1000,0.0401,40.08
OUT_03724,POI_018112,school,744.74,1000,0.0459,45.9
OUT_03724,POI_018464,school,742.45,1000,0.0468,46.77
OUT_03724,POI_018465,place_of_worship,723.06,300,0.0548,16.43
OUT_03727,POI_004114,place_of_worship,491.99,300,0.2606,78.18
OUT_03727,POI_008527,place_of_worship,719.5,300,0.0564,16.91
